130.5	59.19999694824219	179.99996948242188	0.0	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.0	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.0	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.0	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.0	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.0	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.0	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.0	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.0	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.0	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.0	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.5	59.19999694824219	179.99996948242188	0.5	0.0	0.0
130.50022888183594	59.20002746582031	179.9999542236328	0.5	0.0	0.0
130.50022888183594	59.20002746582031	179.9999542236328	0.5	0.0	0.0
130.50022888183594	59.20002746582031	179.9999542236328	0.5	0.0	0.0
130.50033569335938	59.200927734375	-179.9998016357422	0.5	0.0	0.0
130.50033569335938	59.200927734375	-179.9998016357422	0.5	0.0	0.0
130.50033569335938	59.200927734375	-179.9998016357422	0.5	0.0	0.0
130.49978637695312	59.2009391784668	179.9999542236328	0.5	0.0	0.0
130.49978637695312	59.2009391784668	179.9999542236328	0.5	0.0	0.0
130.49932861328125	59.20100402832031	179.99954223632812	0.5	0.0	0.0
130.49932861328125	59.20100402832031	179.99954223632812	0.5	0.0	0.0
130.49932861328125	59.20100402832031	179.99954223632812	0.5	0.0	0.0
130.49929809570312	59.20103454589844	179.9995880126953	0.5	0.0	0.0
130.4993438720703	59.201053619384766	179.9996337890625	0.5	0.0	0.0
130.4993438720703	59.201053619384766	179.9996337890625	0.5	0.0	0.0
130.4993438720703	59.201053619384766	179.9996337890625	0.5	0.0	0.0
130.4994354248047	59.20106887817383	179.999755859375	0.5	0.0	0.0
130.4994354248047	59.20106887817383	179.999755859375	0.5	0.0	0.0
130.4994354248047	59.20106887817383	179.999755859375	0.5	0.0	0.0
130.49954223632812	59.20107650756836	179.99981689453125	0.5	0.0	0.0
130.49954223632812	59.20107650756836	179.99981689453125	0.5	0.0	0.0
130.49954223632812	59.20107650756836	179.99981689453125	0.5	0.0	0.0
130.49964904785156	59.20108413696289	179.99993896484375	0.5	0.0	0.0
130.49964904785156	59.20108413696289	179.99993896484375	0.5	0.0	0.0
130.4999237060547	59.20109176635742	-179.99989318847656	0.5	0.0	0.0
130.4999237060547	59.20109176635742	-179.99989318847656	0.5	0.0	0.0
130.4999237060547	59.20109176635742	-179.99989318847656	0.5	0.0	0.0
130.5001220703125	59.20109176635742	-179.9998016357422	0.5	0.0	0.0
130.5001220703125	59.20109176635742	-179.9998016357422	0.5	0.0	0.0
130.5001220703125	59.20109176635742	-179.9998016357422	0.5	0.0	0.0
130.5001983642578	59.20109176635742	-179.9998016357422	0.5	0.0	0.0
130.5001983642578	59.20109176635742	-179.9998016357422	0.5	0.0	0.0
130.5001983642578	59.20109176635742	-179.9998016357422	0.5	0.0	0.0
130.50025939941406	59.20109176635742	-179.9998016357422	0.5	0.0	0.0
130.50025939941406	59.20109176635742	-179.9998016357422	0.5	0.0	0.0
130.50038146972656	59.20109176635742	-179.999755859375	0.5	0.0	0.0
130.50038146972656	59.20109176635742	-179.999755859375	0.5	0.0	0.0
130.50038146972656	59.20109176635742	-179.999755859375	0.5	0.0	0.0
130.50048828125	59.20109176635742	-179.999755859375	0.5	0.0	0.0
130.50048828125	59.20109176635742	-179.999755859375	0.5	0.0	0.0
130.50048828125	59.20109176635742	-179.999755859375	0.5	0.0	0.0
130.5005340576172	59.20109176635742	-179.999755859375	0.5	0.0	0.0
130.5005340576172	59.20109176635742	-179.999755859375	0.5	0.0	0.0
130.5005340576172	59.20109176635742	-179.999755859375	0.5	0.0	0.0
130.5006103515625	59.20109176635742	-179.999755859375	0.5	0.0	0.0
130.5006103515625	59.20109176635742	-179.999755859375	0.5	0.0	0.0
130.5006103515625	59.20109176635742	-179.999755859375	0.5	0.0	0.0
130.5006561279297	59.201087951660156	-179.999755859375	0.5	0.0	0.0
130.5006866455078	59.20109176635742	-179.999755859375	0.5	0.0	0.0
130.5006866455078	59.20109176635742	-179.999755859375	0.5	0.0	0.0
