130.5	59.19999694824219	0.0	0.0	0.0
130.5	59.19999694824219	0.0	0.0	0.0
130.5	59.19999694824219	0.0	0.0	0.0
130.5	59.19999694824219	0.0	0.0	0.0
130.5	59.19999694824219	0.0	0.0	0.0
130.5	59.19999694824219	0.0	0.0	0.0
130.5	59.19999694824219	0.0	0.0	0.0
130.5	59.19999694824219	0.0	0.0	0.0
130.5	59.19999694824219	0.0	0.0	0.0
130.5	59.19999694824219	0.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5	59.19999694824219	1.0	0.0	0.0
130.5003204345703	59.199886322021484	1.0	0.0	0.0
130.5003204345703	59.199886322021484	1.0	0.0	0.0
130.5003204345703	59.199886322021484	1.0	0.0	0.0
130.50062561035156	59.20083999633789	1.0	0.0	0.0
130.50062561035156	59.20083999633789	1.0	0.0	0.0
130.50062561035156	59.20083999633789	1.0	0.0	0.0
130.50025939941406	59.20083236694336	1.0	0.0	0.0
130.50025939941406	59.20083236694336	1.0	0.0	0.0
130.49986267089844	59.200862884521484	1.0	0.0	0.0
130.49986267089844	59.200862884521484	1.0	0.0	0.0
130.49986267089844	59.200862884521484	1.0	0.0	0.0
130.49978637695312	59.200897216796875	1.0	0.0	0.0
130.49978637695312	59.200897216796875	1.0	0.0	0.0
130.49978637695312	59.200897216796875	1.0	0.0	0.0
130.49981689453125	59.20091247558594	1.0	0.0	0.0
130.49986267089844	59.20092010498047	1.0	0.0	0.0
130.49986267089844	59.20092010498047	1.0	0.0	0.0
130.49986267089844	59.20092010498047	1.0	0.0	0.0
130.4999542236328	59.20092010498047	1.0	0.0	0.0
130.4999542236328	59.20092010498047	1.0	0.0	0.0
130.4999542236328	59.20092010498047	1.0	0.0	0.0
130.50001525878906	59.200931549072266	1.0	0.0	0.0
130.50001525878906	59.200931549072266	1.0	0.0	0.0
130.50010681152344	59.200931549072266	1.0	0.0	0.0
130.50010681152344	59.200931549072266	1.0	0.0	0.0
130.50010681152344	59.200931549072266	1.0	0.0	0.0
130.50025939941406	59.20093536376953	1.0	0.0	0.0
130.50025939941406	59.20093536376953	1.0	0.0	0.0
130.50025939941406	59.20093536376953	1.0	0.0	0.0
130.50038146972656	59.2009391784668	1.0	0.0	0.0
130.50038146972656	59.2009391784668	1.0	0.0	0.0
130.50038146972656	59.2009391784668	1.0	0.0	0.0
130.5004425048828	59.2009391784668	1.0	0.0	0.0
130.50048828125	59.2009391784668	1.0	0.0	0.0
130.50048828125	59.2009391784668	1.0	0.0	0.0
130.50054931640625	59.2009391784668	1.0	0.0	0.0
130.50054931640625	59.2009391784668	1.0	0.0	0.0
130.50054931640625	59.2009391784668	1.0	0.0	0.0
130.50064086914062	59.2009391784668	1.0	0.0	0.0
130.50064086914062	59.2009391784668	1.0	0.0	0.0
130.50064086914062	59.2009391784668	1.0	0.0	0.0
130.50067138671875	59.2009391784668	1.0	0.0	0.0
130.50070190429688	59.20094680786133	1.0	0.0	0.0
130.50070190429688	59.20094680786133	1.0	0.0	0.0
130.500732421875	59.20094680786133	1.0	0.0	0.0
130.500732421875	59.20094680786133	1.0	0.0	0.0
130.500732421875	59.20094680786133	1.0	0.0	0.0
130.50074768066406	59.2009391784668	1.0	0.0	0.0
130.50074768066406	59.2009391784668	1.0	0.0	0.0
130.50074768066406	59.2009391784668	1.0	0.0	0.0
130.50079345703125	59.2009391784668	1.0	0.0	0.0
130.50079345703125	59.2009391784668	1.0	0.0	0.0
130.50079345703125	59.2009391784668	1.0	0.0	0.0
130.50082397460938	59.20094680786133	1.0	0.0	0.0
130.50082397460938	59.20094680786133	1.0	0.0	0.0
130.50082397460938	59.20094680786133	1.0	0.0	0.0
130.50082397460938	59.2009391784668	1.0	0.0	0.0
130.50082397460938	59.2009391784668	1.0	0.0	0.0
